strategy,ticker,name,entry_date,exit_date,entry_price,exit_price,pnl_pct,exit_reason,hold_days
F_거래량신고가,005420,코스모화학,2023-12-21,2023-12-22,38800.0,37735.0,-2.986,SL,1
F_거래량신고가,005420,코스모화학,2024-02-22,2024-02-22,38900.0,37833.0,-2.986,SL,0
F_거래량신고가,005420,코스모화학,2024-03-27,2024-03-28,39150.0,38076.0,-2.986,SL,1
F_거래량신고가,327260,RF머트리얼즈,2021-04-26,2021-04-26,15274.0,14855.0,-2.986,SL,0
F_거래량신고가,327260,RF머트리얼즈,2021-04-28,2021-04-29,16726.0,17685.0,5.471,TP,1
F_거래량신고가,327260,RF머트리얼즈,2021-11-25,2021-11-25,13321.0,14085.0,5.471,TP,0
F_거래량신고가,327260,RF머트리얼즈,2021-12-03,2021-12-03,17477.0,16997.0,-2.986,SL,0
F_거래량신고가,327260,RF머트리얼즈,2022-04-01,2022-04-01,14200.0,13810.0,-2.986,SL,0
F_거래량신고가,327260,RF머트리얼즈,2022-06-02,2022-06-02,14100.0,13713.0,-2.986,SL,0
F_거래량신고가,327260,RF머트리얼즈,2022-08-22,2022-08-22,11800.0,11476.0,-2.986,SL,0
F_거래량신고가,327260,RF머트리얼즈,2022-08-26,2022-08-26,13200.0,12838.0,-2.986,SL,0
F_거래량신고가,327260,RF머트리얼즈,2022-09-02,2022-09-02,14200.0,13810.0,-2.986,SL,0
F_거래량신고가,327260,RF머트리얼즈,2023-02-10,2023-02-10,16340.0,15892.0,-2.986,SL,0
F_거래량신고가,327260,RF머트리얼즈,2023-03-29,2023-03-29,15890.0,15454.0,-2.986,SL,0
F_거래량신고가,327260,RF머트리얼즈,2023-07-05,2023-07-05,13910.0,13528.0,-2.986,SL,0
F_거래량신고가,327260,RF머트리얼즈,2024-01-03,2024-01-05,11090.0,10786.0,-2.986,SL,2
F_거래량신고가,327260,RF머트리얼즈,2024-05-13,2024-05-13,9900.0,9628.0,-2.986,SL,0
F_거래량신고가,327260,RF머트리얼즈,2024-05-31,2024-06-03,11090.0,11726.0,5.471,TP,3
F_거래량신고가,327260,RF머트리얼즈,2024-07-16,2024-07-16,11050.0,11684.0,5.471,TP,0
F_거래량신고가,251970,펌텍코리아,2021-03-29,2021-03-29,18750.0,18236.0,-2.986,SL,0
F_거래량신고가,251970,펌텍코리아,2021-08-04,2021-08-04,26600.0,25870.0,-2.986,SL,0
F_거래량신고가,251970,펌텍코리아,2022-02-18,2022-02-18,18050.0,19085.0,5.471,TP,0
F_거래량신고가,251970,펌텍코리아,2022-03-29,2022-03-29,19650.0,19111.0,-2.986,SL,0
F_거래량신고가,251970,펌텍코리아,2022-09-22,2022-09-22,17350.0,16874.0,-2.986,SL,0
